atclNo,atclNm,rletTpNm,tradTpNm,flrInfo,prc,rentPrc,hanPrc,spc1,spc2,direction,lat,lng,atclFetrDesc,tagList,bildNm,town
2426753433,올림픽파크포레온,아파트분양권,월세,20/30,40000,150,4억,113,84.98,남동향,37.525188,127.138317,5호선9호선 더블역세권 초등학교인접 트인조망,"['2년이내', '역세권', '대단지', '방세개']",107동,송파구 오륜동
2426733159,일반상가,상가,월세,1/4,2000,120,"2,000",40,39,서향,37.528779,127.135939,초역세권 시장상권 유동인구 많은 자리,"['25년이상', '융자금없는', '역세권', '1층']",,송파구 오륜동
2427262085,올림픽파크포레온,아파트분양권,전세,고/28,90000,0,9억,112,84.99,남향,37.52697,127.138928,5호선초역세권 조합매물풀옵션 근린생활초인접 장점많은로얄동,"['2년이내', '역세권', '대단지', '방세개']",110동,송파구 오륜동
2426787588,일반상가,상가,월세,6/7,2000,200,"2,000",132,108.9,남동향,37.530922,127.136969,M 2 M. 대로변 넓고 저렴한 사무실,"['25년이상', '융자금없는', '역세권', '고층']",,송파구 오륜동
2426783046,중소형사무실,사무실,월세,6/7,2000,220,"2,000",115,92.56,동향,37.530922,127.136969,"즉시입주, 룸2개, 주차가능, 냉난방O","['25년이상', '역세권', '고층', '주차가능']",,송파구 오륜동
2426727219,단지내상가,상가,월세,2/4,20000,1600,2억,121,49.66,남서향,37.526935,127.138757,둔촌동역 초역세권  포레온아파트12.032세대 백화점규모 최고입지 상가,"['2년이내', '역세권', '중층', '주차가능']",,송파구 오륜동
2426752397,빌라,빌라,월세,2/5,15000,50,"1억 5,000",65,54.77,동향,37.529703,127.136421,주차가능 입주협의,"['25년이내', '융자금없는', '역세권', '방세개']",,송파구 오륜동
2427415765,올림픽파크포레온,아파트분양권,월세,고/35,50000,180,5억,113,84.99,남동향,37.524956,127.139288,,"['2년이내', '역세권', '대단지', '방세개']",120동,송파구 오륜동
2426741841,단지내상가,상가,월세,1/5,2000,130,"2,000",40,37,남향,37.530925,127.132938,가시성좋은 코너상가 미용실 뷰티업종 추천,"['25년이내', '1층', '관리비10만원이하', '주차가능']",,송파구 오륜동
2426754309,올림픽파크포레온,아파트분양권,전세,8/34,50000,0,5억,62,39.95,남동향,37.524016,127.13638,주변공원인접 커뮤니티시설 인접 편리한 생활권 신혼부부추천 ,"['2년이내', '역세권', '대단지', '소형평수']",201동,송파구 오륜동
2426714900,올림픽파크포레온,아파트분양권,전세,23/34,60000,0,6억,75,49.95,남향,37.524016,127.13638,LUCKY 초품아 정남향 풀에어컨 주출입구 인접 선호많은동,"['2년이내', '역세권', '대단지', '화장실한개']",201동,송파구 오륜동
2427310748,올림픽파크포레온,아파트분양권,월세,저/30,50000,160,5억,112,84.99,남향,37.523943,127.137732,5호선초역세권 로얄동 스포츠컴플렉스 둔촌초 채광조망굿,"['2년이내', '융자금없는', '역세권', '대단지']",203동,송파구 오륜동
2426687061,올림픽파크포레온,아파트분양권,전세,29/30,77000,0,"7억 7,000",85,59.98,남향,37.525188,127.138317,25E 조합원전세 1단지 5호선상가이용편리 풀에어컨,"['2년이내', '융자금없는', '역세권', '대단지']",107동,송파구 오륜동
2426684182,빌라,빌라,월세,2/5,3000,95,"3,000",71,61.66,동향,37.523761,127.133609,성내동.둔촌동역.전용넓은3룸,"['25년이내', '방세개', '화장실한개']",,송파구 오륜동
2426683402,단지내상가,상가,매매,1/4,210000,0,21억,97,39.77,남서향,37.526935,127.138757,둔촌동역 초역세권 포레온아파트12.032세대 상가 최고입지 백화점규모시설,"['2년이내', '역세권', '1층', '주차가능']",,송파구 오륜동
2426652127,일반상가,상가,월세,1/4,2500,250,"2,500",72,72,남동향,37.527994,127.133228,둔촌동역 주택 밀집지역내 1층 상가,"['25년이상', '융자금없는', '역세권', '1층']",,송파구 오륜동
2426675019,단지내상가,상가,월세,1/4,20000,2000,2억,153,63.04,남서향,37.526935,127.138757,,"['2년이내', '역세권', '1층', '주차가능']",,송파구 오륜동
2426660034,단지내상가,상가,월세,B1/4,3000,180,"3,000",57,23.5,남서향,37.526935,127.138757,둔촌동역 초역세권 포레온아파트12.032세대 상가 최고입지 백화점규모시설,"['2년이내', '역세권', '지하층', '주차가능']",,송파구 오륜동
2426657744,올림픽파크포레온,아파트분양권,매매,27/35,210000,0,21억,113,84.98,동향,37.523607,127.138344,34 뻥뷰 초기자금 10억 대규모 스포츠 컴플렉스와 커뮤니티,"['2년이내', '역세권', '대단지', '방세개']",206동,송파구 오륜동
2426655284,일반상가,상가,월세,2/4,1000,100,"1,000",66,66.1,남동향,37.524506,127.131772,둔촌동역 도보 가능한 사무실 임대,"['25년이상', '융자금없는', '중층', '주차가능']",,송파구 오륜동
2426647726,다가구,단독/다가구,월세,4/4,1000,45,"1,000",-,19.17,남향,37.530971,127.134876,5호선 둔촌역 역세권 가성비 끝판왕 깔끔한 옥탑,"['25년이상', '역세권', '방한개', '화장실한개']",,송파구 오륜동
2426706727,중소형사무실,사무실,월세,3/5,1000,80,"1,000",127,66.11,북동향,37.528668,127.13211,평수대비 가성비 정말 좋은 사무실임대,"['25년이상', '융자금적은', '역세권', '중층']",,송파구 오륜동
2426714786,단지내상가,상가,월세,B1/4,3000,180,"3,000",49,20.17,남서향,37.526935,127.138757,둔촌동역 초역세권 포레온아파트12.032세대 상가 최고입지 백화점규모시설,"['2년이내', '역세권', '지하층', '주차가능']",,송파구 오륜동
2426647590,일반상가,상가,월세,1/5,1500,100,"1,500",26,26,북서향,37.525695,127.133305,이면도로 사거리에 위치한 1층 소형 상가,"['25년이내', '융자금없는', '역세권', '1층']",,송파구 오륜동
2426675057,올림픽파크포레온,아파트분양권,전세,17/28,90000,0,9억,112,84.99,남향,37.52697,127.138928,"올림픽파크포레온, 귀한 1단지, 둔촌역세권, 초품아, 에어콘 방마다,","['2년이내', '융자금없는', '역세권', '대단지']",110동,송파구 오륜동
2426706247,경보그레이스힐,아파트,매매,1/15,80000,0,8억,102,84.17,남향,37.531164,127.135465,"남향, 정원같은 앞베란다,둔촌역초역세권,주거환경매우좋음","['25년이내', '마당', '1층', '방세개']",101동,송파구 오륜동
