atclNo,atclNm,rletTpNm,tradTpNm,flrInfo,prc,rentPrc,hanPrc,spc1,spc2,direction,lat,lng,atclFetrDesc,tagList,bildNm,town
2424636511,빌딩,건물,매매,4/B1,180000,0,18억,93,236.47,,37.498137,127.14419,거여동 전층 근생 소액으로 매입 가능한 사옥 건물,['10년이내'],,송파구 마천2동
2424580598,빌라,빌라,매매,7/8,69500,0,"6억 9,500",62,47.43,북동향,37.492908,127.14355,HH 거여역 초역세권 신축 방3화2 주거환경 최고,"['2년이내', '역세권', '소형평수']",,송파구 마천2동
2424540107,일반상가,상가,월세,4/5,3000,155,"3,000",104,89,남향,37.493249,127.143437,실25 요가 필라테스등,"['25년이내', '융자금없는', '테라스', '역세권']",,송파구 마천2동
2424409185,일반상가,상가,월세,1/4,1000,55,"1,000",24,24,서향,37.497953,127.144288,,"['25년이상', '융자금없는', '1층', '총4층']",,송파구 마천2동
2424580708,빌라,빌라,매매,7/8,49500,0,"4억 9,500",47,36.43,남향,37.492908,127.14355,HH 거여역 초역세권 신축 투룸 뻥뷰 신혼부부 강력추천,"['2년이내', '역세권', '소형평수']",,송파구 마천2동
2424532107,빌라,빌라,전세,7/8,26000,0,"2억 6,000",39,29.93,북동향,37.492826,127.143704,"역1분,신축4년,풀옵션,전세대출,보증보험가능 신혼강추 안전한집","['10년이내', '융자금없는', '역세권']",,송파구 마천2동
2424516400,복합상가,상가,월세,1/8,10000,1000,1억,206,132.23,서향,37.492221,127.144325,거여역6번출구 40M신축 유동인구많은 병원건물,"['2년이내', '역세권', '1층', '주차가능']",,송파구 마천2동
2424448085,일반상가,상가,월세,1/7,2000,170,"2,000",52,35.61,북동향,37.499871,127.143556,"무권리, 카페, 판매점 추천","['25년이내', '1층', '관리비10만원이하', '주차가능']",,송파구 마천2동
2424410023,일반상가,상가,월세,6/7,8000,500,"8,000",161,161.1,남향,37.493643,127.143708,전용41 현장사진O 거여역 출구 앞 신축 디자인빌딩 학원자리,"['2년이내', '테라스', '역세권', '고층']",,송파구 마천2동
2424558552,빌라,빌라,월세,8/10,3000,150,"3,000",34,28.5,남동향,37.493744,127.144073,거여역초역세권 신축투룸 주차가능 입주즉시,"['2년이내', '역세권', '소형평수']",,송파구 마천2동
2424503617,중소형사무실,사무실,월세,1/4,2500,100,"2,500",243,33,남서향,37.494765,127.14234,거여역 사무실 임대,"['25년이상', '역세권', '1층', '관리비10만원이하']",,송파구 마천2동
2424596818,복합상가,상가,월세,B1/2,15000,1000,"1억 5,000",337,208,북동향,37.495835,127.1476,"무권리. 대로변 1층. 대단지 인구밀집지역.고깃집.대형카페,베이커리","['4년이내', '역세권', '지하층', '주차가능']",,송파구 마천2동
2424556915,일반상가,상가,월세,1/6,4000,300,"4,000",33,33.1,북동향,37.492835,127.145057,거여역초역세권 대로변 아파트등주거밀집지역 무료주차 즉시입주,"['25년이상', '역세권', '1층', '관리비20만원이하']",,송파구 마천2동
2424557030,빌라,빌라,매매,5/5,38500,0,"3억 8,500",89,59.95,남서향,37.49899,127.140648,급매.베란다.전세도 가능 3억.불법있어 대출제한적임.위반금은 없씀.,"['10년이내', '급매', '탑층', '방세개']",,송파구 마천2동
2424457578,일반상가,상가,월세,1/3,3000,220,"3,000",39,33.06,북동향,37.49743,127.147786,마천동 시장 초입 프차 저가 커피숍 추천,"['25년이상', '융자금없는', '1층', '관리비10만원이하']",,송파구 마천2동
2424604642,빌딩,건물,매매,1/B5,900000,0,90억,333,1158.08,,37.494009,127.143022,K 현장  거여역 대로변 건물,"['25년이상', '역세권']",,송파구 마천2동
2424585218,빌딩,건물,매매,5/B1,700000,0,70억,392,1312.81,,37.49904,127.14739,,['25년이상'],,송파구 마천2동
2424406524,단독,단독/다가구,월세,1/2,1000,35,"1,000",25,25,동향,37.497715,127.144673,"환한 지면층 방2, 문 앞공간 있음,하시","['25년이상', '융자금없는', '1층']",,송파구 마천2동
2424530372,빌라,빌라,월세,고/8,5000,195,"5,000",54,47.43,남서향,37.492908,127.14355,,"['2년이내', '역세권', '소형평수']",,송파구 마천2동
2424495405,중소형사무실,사무실,월세,5/5,3000,150,"3,000",104,89.3,남동향,37.493249,127.143437,즉시입주 l 실사진 l 거여역 초역세권 l 엘베有,"['25년이내', '융자금없는', '역세권', '고층']",,송파구 마천2동
2424528549,복합상가,상가,월세,B1/8,10000,800,1억,420,293.8,서향,37.492221,127.144325,거여역6번출구 40M 신축건물 주차편리한 넓은 상가입니다.,"['2년이내', '역세권', '지하층', '주차가능']",,송파구 마천2동
2425623645,현대3차,아파트,매매,고/15,100000,0,10억,104,84.94,남서향,37.49709,127.14523,"채광좋고 ,로열층,영풍초,마천사거리생활편리,거여역세권","['25년이상', '역세권', '방세개', '화장실두개']",302동,송파구 마천2동
2422713201,빌라,빌라,월세,3/8,4000,110,"4,000",51,40.25,남향,37.493532,127.142677,"초저가 월세, 풀옵션에 완전 초초역세권, 내부 최상급, 반려견 가능","['10년이내', '역세권', '소형평수']",,송파구 마천2동
2425656521,솔렌시아(주상복합),아파트,매매,고/7,75000,0,"7억 5,000",97,84.97,남향,37.499847,127.14355,성내천가 19세대 1동 주상복합아파트 깨끗함,"['25년이내', '방세개', '화장실두개', '고층']",1동,송파구 마천2동
2422704004,일반상가,상가,월세,3/5,2500,140,"2,500",177,177.84,북동향,37.492744,127.147321,대로변 역세권 유동인구 많음 약50P,"['25년이상', '융자금없는', '역세권', '중층']",,송파구 마천2동
2422721306,일반상가,상가,월세,2/5,1000,60,"1,000",43,43,,37.494339,127.141413,가시성 좋은 코너자리. 저렴한 2층 상가점포. 거여역 초역세권.,"['25년이상', '융자금없는', '역세권', '중층']",,송파구 마천2동
2422712830,빌라,빌라,월세,4/8,5000,165,"5,000",64,48.73,남향,37.492908,127.14355,"대형2룸, 귀한 첫입주 월세매물, 반려동물 가능, 저렴한 관리비","['2년이내', '역세권', '대형평수']",,송파구 마천2동
2422712605,빌라,빌라,매매,8/8,67500,0,"6억 7,500",47,36.43,남향,37.492908,127.14355,"신축 빌라 분양중, 완전 초역세권, 고급스런 인테리어","['2년이내', '역세권', '화장실두개']",,송파구 마천2동
2422766233,대형사무실,사무실,월세,5/6,12000,800,"1억 2,000",328,297,북향,37.492835,127.145057,"1.전용90p 2.4층,5층 연층 임대 초역세권 랜드마크 빌딩","['25년이상', '융자금없는', '역세권', '고층']",,송파구 마천2동
2422796756,다가구,단독/다가구,월세,1/4,6000,50,"6,000",59,46,남향,37.497958,127.146035,올수리 계단없는1층 주차o상태깨끗 빠른입주 시세저렴,"['25년이내', '융자금없는', '올수리']",,송파구 마천2동
2423676448,중소형사무실,사무실,월세,2/4,3000,270,"3,000",134,105.77,북향,37.492766,127.146749,전용32 거여역대로변 층단독사용 내부수도,"['25년이상', '역세권', '중층', '관리비20만원이하']",,송파구 마천2동
2422754065,상가주택,상가주택,전세,5/5,17000,0,"1억 7,000",37,33,남동향,37.495607,127.14418,방2 풀옵션 올수리 입주협의 ,"['25년이상', '올수리', '역세권', '화장실한개']",,송파구 마천2동
2422712890,빌라,빌라,매매,7/8,69500,0,"6억 9,500",62,47.43,남향,37.492908,127.14355,"3룸 욕실2개, 완전 초역세권, 생활 인프라 굿","['2년이내', '역세권', '화장실두개']",,송파구 마천2동
2422819224,빌라,빌라,전세,6/10,34000,0,"3억 4,000",33,27.23,동향,37.494386,127.142623,고품격 주거시설 씨엘타워 특대형 풀옵션 투룸,"['4년이내', '역세권', '화장실한개']",,송파구 마천2동
2422712648,빌라,빌라,매매,8/8,79500,0,"7억 9,500",62,47.43,남향,37.492908,127.14355,"탑층세대, 4룸 욕실3개 복층 신축빌라, 완전 초역세권, 생활 인프라 굿","['2년이내', '역세권', '화장실세개']",,송파구 마천2동
