atclNo,atclNm,rletTpNm,tradTpNm,flrInfo,prc,rentPrc,hanPrc,spc1,spc2,direction,lat,lng,atclFetrDesc,tagList,bildNm,town
2424241844,빌라,빌라,월세,3/6,2000,145,"2,000",57,47.35,남향,37.509495,127.083741,"거실맞벽 15p 넓은투룸,풀옵션,잠실새내 도보3분 초역세권,즉시입주,주차","['15년이내', '역세권', '화장실한개']",,송파구 잠실3동
2424233931,일반상가,상가,월세,3/6,3000,240,"3,000",155,155.4,동향,37.510295,127.082499,"무권리, 잠실새내역 5분, 역세권, 3층 임대","['25년이내', '역세권', '중층', '주차가능']",,송파구 잠실3동
2424175678,일반상가,상가,월세,3/4,10000,500,1억,223,223.35,남향,37.510543,127.083927,잠실새내역 3분거리 코너 3층자리,"['25년이상', '역세권', '고층', '주차가능']",,송파구 잠실3동
2424237868,단지내상가,상가,매매,3/5,310000,0,31억,266,115.2,남서향,37.510642,127.086255,유동인구 많은 곳 임차수요 아주 많은 곳 .,"['25년이내', '역세권', '중층', '주차가능']",,송파구 잠실3동
2424234184,빌딩,건물,매매,4/B1,800000,0,80억,356,881.85,,37.510339,127.081816,잠실 먹자골목내 유동인구 많은 위치,"['25년이상', '역세권']",,송파구 잠실3동
2424240196,일반상가,상가,월세,B1/4,4000,230,"4,000",155,155.51,남향,37.509707,127.081962,무권리 진행 잠실새내 종합운동장 먹자골목 가지상권 중형상가 가성비,"['25년이상', '역세권', '지하층', '주차가능']",,송파구 잠실3동
2424215572,중소형사무실,사무실,월세,3/5,2000,220,"2,000",118,118.82,남서향,37.509979,127.082823,전용35 실사진 잠실새내 도보4분 가성비사무실,"['25년이내', '융자금없는', '역세권', '중층']",,송파구 잠실3동
2424190825,일반상가,상가,월세,2/5,3000,225,"3,000",112,112.8,동향,37.510468,127.081988,O전용25.신천먹자.유동많은길목.노출좋은2층O,"['25년이상', '융자금없는', '역세권', '중층']",,송파구 잠실3동
2424131261,복합상가,상가,매매,3/3,210000,0,21억,130,119.01,동향,37.51113,127.085437,잠실새내역 초역세권으로 상업지역이며 미래의 효자처로 적극추천해요,"['25년이상', '역세권', '고층', '총3층']",,송파구 잠실3동
2424033006,일반상가,상가,월세,B1/6,3000,280,"3,000",249,165.3,동향,37.509959,127.082372,실사진O 잠실새내역 도보5분 잠실동 먹자거리 상권좋은 지층 상가,"['25년이상', '역세권', '지하층', '주차가능']",,송파구 잠실3동
2424107584,일반상가,상가,월세,4/4,2000,150,"2,000",80,80.05,남향,37.509812,127.081939,잠실새내역 5분거리 코너자리 4층 상가,"['25년이내', '역세권', '고층', '주차가능']",,송파구 잠실3동
2424129966,단지내상가,상가,매매,5/5,230000,0,23억,260,121.1,남향,37.510642,127.086255,도로변점포로 우량임차인 그대로승계되는 곳으로 투자로 적극추천합니다,"['15년이내', '역세권', '고층', '주차가능']",,송파구 잠실3동
2424081562,중소형사무실,사무실,월세,3/6,3000,240,"3,000",155,155.37,남동향,37.510295,127.082499,전용47 l 실사진 l 잠실새내 l 수도인입 l 무권리양도 l 엘베有,"['25년이내', '융자금없는', '역세권', '중층']",,송파구 잠실3동
